group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
24-threaded Hashing,CRC32,10 MiB,10485760,bytes,47685221.0,ns,31
24-threaded Hashing,CRC32,10 MiB,10485760,bytes,100650904.0,ns,62
24-threaded Hashing,CRC32,10 MiB,10485760,bytes,148857131.0,ns,93
24-threaded Hashing,CRC32,10 MiB,10485760,bytes,193086147.0,ns,124
24-threaded Hashing,CRC32,10 MiB,10485760,bytes,244715488.0,ns,155
24-threaded Hashing,CRC32,10 MiB,10485760,bytes,291546848.0,ns,186
24-threaded Hashing,CRC32,10 MiB,10485760,bytes,342335714.0,ns,217
24-threaded Hashing,CRC32,10 MiB,10485760,bytes,390715796.0,ns,248
24-threaded Hashing,CRC32,10 MiB,10485760,bytes,439758690.0,ns,279
24-threaded Hashing,CRC32,10 MiB,10485760,bytes,497717839.0,ns,310
24-threaded Hashing,CRC32,10 MiB,10485760,bytes,540624067.0,ns,341
24-threaded Hashing,CRC32,10 MiB,10485760,bytes,580542137.0,ns,372
24-threaded Hashing,CRC32,10 MiB,10485760,bytes,642995484.0,ns,403
24-threaded Hashing,CRC32,10 MiB,10485760,bytes,686035673.0,ns,434
24-threaded Hashing,CRC32,10 MiB,10485760,bytes,731239054.0,ns,465
24-threaded Hashing,CRC32,10 MiB,10485760,bytes,777336170.0,ns,496
24-threaded Hashing,CRC32,10 MiB,10485760,bytes,838673587.0,ns,527
24-threaded Hashing,CRC32,10 MiB,10485760,bytes,883426494.0,ns,558
24-threaded Hashing,CRC32,10 MiB,10485760,bytes,944148698.0,ns,589
24-threaded Hashing,CRC32,10 MiB,10485760,bytes,1009297254.0,ns,620
