group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
12-threaded Hashing,XXH3_128,100 MiB,104857600,bytes,47201985.0,ns,75
12-threaded Hashing,XXH3_128,100 MiB,104857600,bytes,93576791.0,ns,150
12-threaded Hashing,XXH3_128,100 MiB,104857600,bytes,144900057.0,ns,225
12-threaded Hashing,XXH3_128,100 MiB,104857600,bytes,191834160.0,ns,300
12-threaded Hashing,XXH3_128,100 MiB,104857600,bytes,240024067.0,ns,375
12-threaded Hashing,XXH3_128,100 MiB,104857600,bytes,290352148.0,ns,450
12-threaded Hashing,XXH3_128,100 MiB,104857600,bytes,339293021.0,ns,525
12-threaded Hashing,XXH3_128,100 MiB,104857600,bytes,383553646.0,ns,600
12-threaded Hashing,XXH3_128,100 MiB,104857600,bytes,431539210.0,ns,675
12-threaded Hashing,XXH3_128,100 MiB,104857600,bytes,478793183.0,ns,750
12-threaded Hashing,XXH3_128,100 MiB,104857600,bytes,525932460.0,ns,825
12-threaded Hashing,XXH3_128,100 MiB,104857600,bytes,569588853.0,ns,900
12-threaded Hashing,XXH3_128,100 MiB,104857600,bytes,622498832.0,ns,975
12-threaded Hashing,XXH3_128,100 MiB,104857600,bytes,666613122.0,ns,1050
12-threaded Hashing,XXH3_128,100 MiB,104857600,bytes,715577600.0,ns,1125
12-threaded Hashing,XXH3_128,100 MiB,104857600,bytes,759177938.0,ns,1200
12-threaded Hashing,XXH3_128,100 MiB,104857600,bytes,812229903.0,ns,1275
12-threaded Hashing,XXH3_128,100 MiB,104857600,bytes,861537713.0,ns,1350
12-threaded Hashing,XXH3_128,100 MiB,104857600,bytes,906273659.0,ns,1425
12-threaded Hashing,XXH3_128,100 MiB,104857600,bytes,960892288.0,ns,1500
