group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
24-threaded Hashing,SHA3-256,10 MiB,10485760,bytes,87546575.0,ns,2
24-threaded Hashing,SHA3-256,10 MiB,10485760,bytes,148502497.0,ns,4
24-threaded Hashing,SHA3-256,10 MiB,10485760,bytes,237202402.0,ns,6
24-threaded Hashing,SHA3-256,10 MiB,10485760,bytes,309203606.0,ns,8
24-threaded Hashing,SHA3-256,10 MiB,10485760,bytes,392828484.0,ns,10
24-threaded Hashing,SHA3-256,10 MiB,10485760,bytes,468039650.0,ns,12
24-threaded Hashing,SHA3-256,10 MiB,10485760,bytes,525106736.0,ns,14
24-threaded Hashing,SHA3-256,10 MiB,10485760,bytes,604475612.0,ns,16
24-threaded Hashing,SHA3-256,10 MiB,10485760,bytes,694194175.0,ns,18
24-threaded Hashing,SHA3-256,10 MiB,10485760,bytes,774373470.0,ns,20
24-threaded Hashing,SHA3-256,10 MiB,10485760,bytes,834865572.0,ns,22
24-threaded Hashing,SHA3-256,10 MiB,10485760,bytes,907320545.0,ns,24
24-threaded Hashing,SHA3-256,10 MiB,10485760,bytes,1005233731.0,ns,26
24-threaded Hashing,SHA3-256,10 MiB,10485760,bytes,1068179830.0,ns,28
24-threaded Hashing,SHA3-256,10 MiB,10485760,bytes,1170799081.0,ns,30
24-threaded Hashing,SHA3-256,10 MiB,10485760,bytes,1231748140.0,ns,32
24-threaded Hashing,SHA3-256,10 MiB,10485760,bytes,1301819858.0,ns,34
24-threaded Hashing,SHA3-256,10 MiB,10485760,bytes,1376801105.0,ns,36
24-threaded Hashing,SHA3-256,10 MiB,10485760,bytes,1456364354.0,ns,38
24-threaded Hashing,SHA3-256,10 MiB,10485760,bytes,1527237554.0,ns,40
