group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
12-threaded Hashing,XXH32,100 MiB,104857600,bytes,47520953.0,ns,24
12-threaded Hashing,XXH32,100 MiB,104857600,bytes,97737676.0,ns,48
12-threaded Hashing,XXH32,100 MiB,104857600,bytes,145957097.0,ns,72
12-threaded Hashing,XXH32,100 MiB,104857600,bytes,194356676.0,ns,96
12-threaded Hashing,XXH32,100 MiB,104857600,bytes,233510615.0,ns,120
12-threaded Hashing,XXH32,100 MiB,104857600,bytes,288354295.0,ns,144
12-threaded Hashing,XXH32,100 MiB,104857600,bytes,335201366.0,ns,168
12-threaded Hashing,XXH32,100 MiB,104857600,bytes,392868646.0,ns,192
12-threaded Hashing,XXH32,100 MiB,104857600,bytes,441113204.0,ns,216
12-threaded Hashing,XXH32,100 MiB,104857600,bytes,486951435.0,ns,240
12-threaded Hashing,XXH32,100 MiB,104857600,bytes,533800560.0,ns,264
12-threaded Hashing,XXH32,100 MiB,104857600,bytes,578560009.0,ns,288
12-threaded Hashing,XXH32,100 MiB,104857600,bytes,639167016.0,ns,312
12-threaded Hashing,XXH32,100 MiB,104857600,bytes,687942089.0,ns,336
12-threaded Hashing,XXH32,100 MiB,104857600,bytes,723446550.0,ns,360
12-threaded Hashing,XXH32,100 MiB,104857600,bytes,777508527.0,ns,384
12-threaded Hashing,XXH32,100 MiB,104857600,bytes,832585374.0,ns,408
12-threaded Hashing,XXH32,100 MiB,104857600,bytes,884339468.0,ns,432
12-threaded Hashing,XXH32,100 MiB,104857600,bytes,923707156.0,ns,456
12-threaded Hashing,XXH32,100 MiB,104857600,bytes,983413687.0,ns,480
